제목,날짜,작성일,작성자,댓글
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 14:01:00,do****,댓글이 어째 재명 빠들 문빠들만 보이네~~~~~~~!! 니네들 윗대가리들이 지령 내렷냐~~~~!!?? 개 ~ 도야지~~~~~~~ ㅅ ~ㅋ ~들 같으니~~정치인은 언제 어디서나 비판 해야 하느니~~~~~~~~권력에 노예들 까지 가지면 되겠냐~~~~~~!!
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 13:57:00,do****,문 씨는 잠 다잣군~~~~~~~~!! 하산길은 다가오고~~~~~~저 앞에는 윤석열과 이재명이 큰칼들고 기다리고 있고~~~~~~!!
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 12:33:00,아브라함,"배은망덕한 인간 찍어주고, 내가 검찰에 불려갈까 겁나네 ~
여주까지 쫓겨난 인간 살려주니, 은인을 죽이려는 놈아닌가?"
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 12:15:00,서정부락,"노무현도, 문재인도 집값을 못잡아서 정치를 실패했다.

간단한 이론 팔도록 만드는대 매질만이 능사가 아니다. 햇볓정책처럼 팔도록 유인해야 한다.

규제를풀고, 세금을 나추고, 팔면 해택을 주는거다. 팔도록 다양한 정책을 펴는거다.

이 간단한걸 반대로해서 지금에 사단을 만들었다."
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 11:29:00,Harry Oh,"조국이와 추미애가 계속 씨부려 된다면
윤석렬이는 저절로 대통령 된것이다.
여기에다 김용민 김남국이가 조금만 더
부려 주면 날개를 달고 윤석렬이 대통령된다. 사실 민주홍어당의 실정을 보면
막대기를 꽂아놔도 당선 확실..
대깨문의 활약이 기대된다."
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 11:24:00,그레이스,"내년 대선은 김종인 대 이재명 아냐..
김종인은 정적을 꾸준하게 제거 했다는 사실..."
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 11:14:00,정의와 공정,"아무리 정치를 모른다 해도
윤썩열과 안철수를 말하는 자들은 낫 놓고 ㄱ 자도 모르는 무뇌한 들이다.
김종인까지도 안철수를 무시한 것은 얼띠기로 평가한 것이 맞으나
윤썩열을 보고 별 어쩌고하는 짖은 노망에 따른 헛소리로 보면 딱이다.
검사는 아무리 날뛰어도 검사로 끝나는 것이 순리이며
세계 어느나라도 검사가 대선후보로 나서는 괴이한 일은 없으며
검찰개혁 반대세력의 앞잡이로 민주주의를 거부한 개검일 뿐이다.
다시는 더이상 윤썩열을 말하지 말자 ! 우리 국민수준이 이 정도 밖에 되지 않는가 ?"
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 11:29:00,박만호,@정의와 공정 김기춘.홍준표.황교안.우병우.윤석열.한동훈 다 그런 놈들이구만...
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 10:58:00,jogi****,흠... 이재명씨는 그래도 지금까지 해놓은 실적을 보면 다른 애들하고는 확실히 틀려서 기대는 되는데... 왜 자꾸 윤석열씨가 대권 주자인거마냥 언론 플레이가 나오는지 모르겠네~~~
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 10:37:00,KKD,이재명이는 문재인이나 친노보다 더 못한 인간이다!!
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 10:26:00,파랑새,"민주당이 허파에 바람이 잔뜩 들어가 있는갑다...
민주당 깃발로는 누구도 될 수 없다....
민심은 부동산 대참사로 민주당이라면 없던 경끼를 한다..,

허던 짓 계속해 봐라...
10년은 국짐이 허는 짓 봐 줄 수 있다..."
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 10:21:00,김프로,늬들은 이재명한테 안돼.. 정책으로나 진심으로나..
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 10:06:00,pppsy****,"참 애쓴다..

안쓰러워. 함량 미달이라는 것을 알면서도 노출을 시켜줘야 하는 맴을 이해한다마는...
낯뜨겁지 않냐?"
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 10:04:00,긴도깡,재명이든 석열이든 민주홍어엿당은 지리산본부로가던지 거제도포로수용소로 갈운명이다 역사가기렇다 육이오때 남조선공산당 남로당박헌영이 북한으로갔다 홍어족들 고향으로가거라 북으로
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 13:35:00,rhkdxo****,@긴도깡 당신은 어떤어족 입니까?
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 11:12:00,한태민,"@긴도깡 토왜구 다카키 견마와 그 추종 세력인 역적들은..
너네 본국으로 가거라.. 왜국으로"
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 10:04:00,hongbe****,검증도 안된사람 밀다가 망신당하지 말고 철수형이나 잘 모시자
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 10:02:00,위시본,반짝현상이겠지. 석열이 관상이 안 좋아.
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 09:52:00,으니,"정치 입문 당시에 엄청난 지지율로 대권도 거머쥘거 같은 기세였으나 검증을 통해 거품이 걷히고 실체가 드러나면서 지지율이 토막난 후 지금도 미련을 버리지 못하고 정치권을 맴도는 안모씨, 지지율에 고무되어 대권꿈을 꾸다 검증과 현실의 벽에 부딪혀 꿈을 접은 반모씨의 사례를 보면 준비없이 대권을 가는 길이 얼마나 힘들고 허황된 것인가를 윤모씨는 깨닫게 될것입니다
검증과 상호 토론 후에도 대권을 도전할 인물인가는 국민들이 판단할 것입니다"
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 09:49:00,happy****,"김종인은 끝났다. 선거에 이기기 위한 음흉한 모습외에, 진정 국가를 위해 뭐를 해야 할지는 전연 보이지 않는 인간이다."
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 09:49:00,솜씨꾼,"김종인을 국힘당이 너무 추켜 세우네.
국힘당이 코로나 사태 초기의 지난 총선에서 대패한거 생각도 안나는 분위기인데,
이번 보궐선거 민주당이 진거도 따지고 보면 사실 코로나 영향이 크다.
코로나로 시중에 유동 자금이 갈때가 없어 아파트로 몰렸고 대책을 세우는 것도 한계가
있지 좋은 말로 어떻게 유동자금을 막나, 결국은 보유세니 각종 세금으로
막는 길밖에 없어 일이 이지경이 된 것인데, 뭐 딴 길이 있나?
그나마 세계 여러 수도에 비하면 적게 오른 것인데, 문정부를 비판한거 너무 한 짓 아니냐?
정부도 이러한 비판에 빨리 대처를 했어야 하는데, 대응하는 선거 컨트롤 타워가 안보였다.
이 모든 사실 , 알고보면 김종인의 ""매직""이 아니고 매직이라기 보다는 ""사기""에 가깝다."
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 09:29:00,hijoker****,"두 놈 다 자격미달이다.
국민들의 수준을 우습게 보는 거 아닌가.
기레기라고 욕을 바가지로 먹어도 싸다."
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 09:28:00,shim****,성려리 탈탈 털리고 디지것네
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 09:24:00,bh****,"군대 안갔다온 검사, 부동산 투기 부잣집에 장가가고, 전관예우로 1년에 몇억씩 버는 돈과 권력을 다가진, 황교안이나 윤석열이 같은 이들이 군통수권을 가진다고..? 어떤 가짜보수 놈들이 그런 소리 하고 다니냐...!!"
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 09:18:00,000000,두 인간 모두 불가....!
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 09:15:00,바보이반,"어떤 기레긴지 윤서방 띄우기에 총대 매고 앞장섰군. 그런데, 깜이 안 되는 걸 띄워서 뭐하나? 깜빵이나 가야 할 놈인데."
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 11:10:00,로이윌리엄,"@바보이반 그런놈이 대권주자로 거론되는 자체가 코미디나 다름없는 것이다.
왜구당의 잡것 나베도 띄워주지 그러냐?
쩨원이, 쌍도, 또읍이..등등 낯짝만 봐도 구역질나는 잡것들도 띄워주거라. 푸핫핫.."
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 11:31:00,Harry Oh,"@로이윌리엄 홍어도 말을 하나.
홍어조지나..
촌넘.."
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 11:35:00,로이윌리엄,"@Harry Oh 골빈 오리지날 홍어새끼..
개소리 말고 병원에나 가보거라. 아주 중증이구나.ㅉㅉ."
내년 대선은 결국 이재명 대 윤석열?,2021-04-11 08:32:00,2021-04-11 09:07:00,shimheungman,"윤석열이 같은 자가 대통령후보라
빵에 가야할 인간 아닌가
빨대꼽고 빨아대느라 애꽤나쓴다
견항 사장으로 적극 추천한다"
당권 도전 김웅 “통합만 좇으면 당 끝장...사면 얘기할 때 아니다”,2021-04-26 06:00:00,2021-04-26 13:25:00,식민지 국민들,"전국민 낙선운동 켐패인!!! = 지금부터!!! 2017년부터 집2채를 가진자들을 낙선시키고, 공무원은 진급을 10년간 보류시킬수있는 자를 내년 대통령 당선자이어야 한다!!! 문재인 관리자가 못하니, 우리같은 개나, 돼지들이라도 해야지……. 집값오르면, 물가오르고, 월급오르고….. 살기가 더욱 팍팍하고 힘들어진다. 특히 진보 젊은층들이.... 5G에 첨단장비가 있으면 뭐하냐,,,??? 내집에서 이사/피난 안가고 밥3끼 먹는게 더~ 중요하지! ㅎ ㅎ ㅎ 안그냐???"
당권 도전 김웅 “통합만 좇으면 당 끝장...사면 얘기할 때 아니다”,2021-04-26 06:00:00,2021-04-26 13:25:00,식민지 국민들,"문재인 대통령이 퇴임 후 거처할 경남 양산 사저 공사가 주민 반발에 부딪혔다는 소문 들른적 있는가??? 요즘에??? 문 대통령의 ‘귀촌’으로 불편을 감내하며 살아야 하는 지역주민들은 “연고도 없는 곳에 와서 살겠다하니 주민들의 반발이 크지……. 문제 없다고,,,,,, 하기야 개.돼지로 보니까? 그렇겠지만,,,, 그럼 양산 주민이 정말 개.돼지 일까????"
당권 도전 김웅 “통합만 좇으면 당 끝장...사면 얘기할 때 아니다”,2021-04-26 06:00:00,2021-04-26 13:24:00,식민지 국민들,"사면론 꺼네질던 말아라~~~ !!! 누구든!!! 사면못한다해도, 내년 초면 자연스럽게 사면이 될것이다! 지금 분위기를 보거라~~~ 민주당의 모든 두뇌가 부정에, 말안듣고, 우왕좌왕 아닌가,,,,,, 문재인 잘해서 대통이 되었던가,,,, 박근혜가 못해서 되었고!!! 오세훈이가 한게 무었이 있었던가? 없지 않는가? 문재인이 못해서 서울시장 되지 않았나! 내년엔 민주당은 대통령 절대 불가하다!!! 나라의 국토를 투전판으로 만들어 놓았는데 누가 찍겠는가? 콩크리트 지지층도 이탈하고 있는 마당에,,,, 그럼 개임 끝난거 아닌가,,, 김대중이 사형선고, 노무현이 뇌물? 자살! 비빌 언덕이 없으니 그런자들을 추앙하면서 언덕을 삼지 않았는가??? 진보란 자들이..... 그러면!!! 이명박이 박근혜 나오면 그를 지지하는 세력들이 그들을 언덕삼아 정치공세를 퍼 붙을거고,,,, 한심하지만 현실이..... 돌고, 돌잖아 현실이..... 작금의 현실에만 안주하고, 유비무환이 없는 국민들을 데리고 노는 정치꾼들!!!! 인형극과 무었이 다른단 말인가??? 꼭뚜각시 국민들....ㅋ ㅋ ㅋ"
당권 도전 김웅 “통합만 좇으면 당 끝장...사면 얘기할 때 아니다”,2021-04-26 06:00:00,2021-04-26 12:03:00,nbv,"권력에 중독성이 강한 다선의원들은
새로운것을 몰르지"
당권 도전 김웅 “통합만 좇으면 당 끝장...사면 얘기할 때 아니다”,2021-04-26 06:00:00,2021-04-26 10:43:00,사필귀정,기자야 글자 교정 좀 잘해라...
당권 도전 김웅 “통합만 좇으면 당 끝장...사면 얘기할 때 아니다”,2021-04-26 06:00:00,2021-04-26 10:08:00,김동재,김종인이 발굴한 김웅의원이 당대표가 된다면 김종인이 대표로 이끌던 국민의 힘과 다를바없이 똑같이 돌아갈 것이다.
당권 도전 김웅 “통합만 좇으면 당 끝장...사면 얘기할 때 아니다”,2021-04-26 06:00:00,2021-04-26 10:04:00,-,"지사직 열심히 하라고 제주도민이 뽑아줬건만 수시로 여의도로 올라와 세미나니 포럼이니 뭐니 대권욕심만 채운 지사도 문제이고 초선으로 뽑아줬더니 지역공약은 관심없고 당권에 욕심있는 의원도 문제이다.
당권 안돼도 차차기나 차기 총선을 위해서 지명도도 쌓고 자기 정치만 하려고 한느거 국민이 바보가 아닌이상 다 안다...
한방에 간다.."
당권 도전 김웅 “통합만 좇으면 당 끝장...사면 얘기할 때 아니다”,2021-04-26 06:00:00,2021-04-26 09:45:00,p19****,김웅의원님. 저는 송파갑 주민입니다. 의원님의 지역구인 송파갑 주민으로서 의원님이 국회의원후보시절 내걸었던 파크리오아파트내 중학교 신설등 지역현안(공약이행)에 힘써 주실것을 강력히 요청합니다. 지역구에서는 중앙정치 무대만 기웃거리고 지역구 현안에는 관심이 없는 사람이라고 많은 분들이 허탈해 하고 있습니다. 이리 기웃 저리 기웃하는 모습이 안타깝습니다. 집안일 해결이 우선입니다. 민심은 언제든지 환호에서 돌팔매로 변할 수 있다라는 점 잊지 마시기를 바랍니다.
당권 도전 김웅 “통합만 좇으면 당 끝장...사면 얘기할 때 아니다”,2021-04-26 06:00:00,2021-04-26 09:45:00,바람재,도로한국단. 하진 친일파 기반정덩 어디가겠나. 탄핵 사과는 결국 악어의 눈물이였네 니들 대선은 물건너갔다
당권 도전 김웅 “통합만 좇으면 당 끝장...사면 얘기할 때 아니다”,2021-04-26 06:00:00,2021-04-26 09:04:00,이삭,젊은 김웅의원 한번 잘해봐라
당권 도전 김웅 “통합만 좇으면 당 끝장...사면 얘기할 때 아니다”,2021-04-26 06:00:00,2021-04-26 08:36:00,아방,죄를 지었으면 죗값을 치러야지 사면은 무슨...사면얘기 꺼내지도 마라 성범죄끝좌 안희정 나올라
당권 도전 김웅 “통합만 좇으면 당 끝장...사면 얘기할 때 아니다”,2021-04-26 06:00:00,2021-04-26 08:34:00,예인의집sign,구태정치 이낙연씨는 짐싸들고 한국당으로 가고? 김웅씨 민주당으로 오세요
당권 도전 김웅 “통합만 좇으면 당 끝장...사면 얘기할 때 아니다”,2021-04-26 06:00:00,2021-04-26 08:24:00,ys kim,입으로 만날떠들어봐야 소용없는거고 국짐당이 바뀔려면 맹바기 그네 추종하는 국짐당 국개의원들이 다없어져야 비호감도가 사라진다 고로 국짐당은 절데로 국힘당이될수없고 계속 국짐당이되는거다 갱상도가 절데로 안변하거든
당권 도전 김웅 “통합만 좇으면 당 끝장...사면 얘기할 때 아니다”,2021-04-26 06:00:00,2021-04-26 07:58:00,noa****,"그래 제발 나서서 김무성 같은 얼치기, 건달 정치인들을 정치권에서 아주 몰아냅시다. 기회주의자 김무성.. 이놈의 인간... 나라를 팔아먹고도 남을 인간 김무성의 또 다른 이름은 이완용2"
